0,737425,737426,737427,737428,737429,737430,737431,737432,737433,737434,737435,737436,737437,737438,737439,737440,737441,737442,737443,737444,737445,737446,737447,737448,737449,737450,737451,737452,737453,737454,737455,737456,737457,737458,737459,737460,737461,737462,737463,737464,737465,737466,737467,737468,737469,737470,737471,737472,737473,737474,737475,737476,737477,737478,737479,737480,737481,737482,737483,737484,737485,737486,737487,737488,737489,737490,737491,737492,737493,737494,737495,737496,737497,737498,737499,737500,737501,737502,737503,737504,737505,737506,737507,737508,737509,737510,737511,737512,737513,737514,737515,737516,737517,737518,737519,737520,737521,737522,737523,737524,737525,737526,737527,737528,737529,737530,737531,737532,737533,737534
3459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,4,0,5,26,11,21,14,18,13,10,23,26,25,31,23,26,22,20,20,16,29,49,28,26,46,72,30,30,49,26,5,12,15,18,15,23,0,0
3460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,3,10,8,6,14,0,12,3,30,3,31,2,0,26,23,15,6,14,0,16,6,10,11,8,5,3,0,0,5,5,5,5,0,2
3461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,4,0,1,14,7,7,1,0,0,1,2,2,2,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0
3462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,2,1,4,2,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,2
4011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,6,11,11,6,5,2,3,1,8,10,38,25,22,4,12,19,9,32,20,22,1,7,15,16,11,32,13,3,5,35,6,18,9,14,4,6,8,15,43,10,21,15
4012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,0,0,4,1,2,0,0,0,0,0,2,0,0,3,0,1,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,1,1,0,17,0,0,42,64,36,21,19,0,0,46,22,19,27,23,19,5,54,46,29,46,31,10,10,55,25,45,24,7,9,12,13,25,32,16,20,11,23
5112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,5,1,1,4,0,0,23,12,7,18,18,26,16,15,14,26,33,18,14,8,30,23,15,16,19,9,24,17,27,38,23,15,19,20,13,12,19,14,17,0,0
5113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,6,7,0,40,0,0,0,77,0,45,8,59,4,29,28,41,0,6,2,13,0,16,16,8,0,39,14,27,4,4,3,1,0,15,6,16,0,0,0
5114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,6,9,4,4,6,4,6,11,12,0,17,7,17,11,30,18,0,21,13,10,13,24,2,1,5,6,4,10,0,0,7,0,10,2,14,15,9,29
5116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,8,2,3,8,6,0,1,9,9,24,5,20,0,4,14,4,24,17,4,0,10,27,11,25,9,6,28,12,12,15,6,21,4,8,5,8,7,16,17,6,1
5117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,2,4,3,8,5,4,0,8,6,3,1,9,0,0,14,3,7,9,6,0,1,9,8,1,1,0,10,0,0,6,0,3,2,0,0
5119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,2,0,1,4,9,9,1,0,2,1,3,4,12,3,2,0,0,15,2,11,9,10,0,3,9,7,8,2,2,1,0,2,7,3,3,0,1
5120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,1,0,1,2,2,6,1,0,12,1,1,5,4,9,5,0,2,8,11,8,3,0,7,5,9,4,29,15,3,1,1,4,13,8,6,2,0
5122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,1,2,11,3,12,3,0,4,4,6,11,8,9,6,7,6,7,5,12,11,1,2,9,4,1,7,5,6,4,6,6,2,7,4,4,0
5124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,7,1,8,13,12,23,2,2,19,10,15,20,21,22,9,1,11,43,13,22,11,31,12,40,22,80,27,25,17,13,8,10,25,21,58,18,3
5154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,8,7,0,19,12,16,20,8,5,0,18,6,18,29,17,34,12,4,9,18,14,9,14,0,3,15,26,21,2,51,0,0,7,19,9,10,16,3
5158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,4,5,2,5,0,21,18,14,22,15,37,10,43,12,24,23,21,12,22,26,31,28,19,21,21,30,17,31,45,47,17,2,12,16,32,11,20,16,17,4
5162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,4,2,7,3,1,9,10,6,36,25,13,17,11,44,35,31,34,3,33,19,20,25,31,10,7,27,4,2,7,17,1,5,4,2,7,4,7,5,6,0
5166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,1,5,6,4,14,8,8,12,17,29,10,15,3,17,5,17,11,18,10,20,7,41,20,10,44,13,6,2,13,10,17,19,5,2,6,10,7,11,4,16,0
5170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,3,7,8,9,0,22,23,16,20,19,5,1,16,12,19,18,15,2,1,12,9,9,12,12,7,0,17,23,16,18,1,17,17,7,10,6,6,12,3,0
5314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,2,6,5,5,1,1,4,10,33,7,13,32,14,19,11,24,31,7,15,17,9,4,25,22,32,15,31,15,6,21,8,24,14,17,11,10,11,10,3,5,14,2
5315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,1,6,2,5,10,1,2,10,10,8,42,48,88,40,48,99,91,105,100,60,50,48,91,77,62,86,79,59,66,89,130,78,54,19,25,42,54,70,40,29,21,31,8,19,22,23,25,4,0
5316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,6,0,4,4,8,5,5,3,0,7,4,11,7,7,11,2,9,15,6,9,6,3,0,3,3,3,1,2,3,0,0,2,11,3,6,2,0
5334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,0,17,15,9,5,4,3,2,7,6,22,53,15,11,57,14,50,87,56,18,27,61,80,54,40,51,39,50,58,98,87,70,49,6,6,81,51,60,37,8,25,13,8,55,29,19,11,0
5358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,2,2,5,3,6,3,5,12,9,24,21,30,17,7,11,13,18,17,20,9,4,16,8,43,17,14,6,1,19,22,22,24,11,10,4,3,12,19,8,9,0
5362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,4,8,1,1,12,9,14,10,40,17,3,22,11,31,14,11,8,46,35,31,42,52,46,0,32,63,40,39,65,17,20,3,23,5,20,16,38,4,0
5366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,2,4,0,0,8,11,10,12,6,3,0,2,4,26,14,9,11,2,6,20,10,41,5,2,10,2,15,17,10,4,6,6,0,6,13,3,1,1
5370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,29,10,15,8,17,41,54,27,47,13,43,66,65,66,74,37,18,66,74,29,59,38,28,29,29,30,54,61,58,24,10,25,40,73,24,26,13,0,22,23,33,22,0,24,0,0,9,27,18,56,10,0
5374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,5,3,0,0,0,20,0,17,14,9,0,24,3,14,21,19,18,16,34,8,29,17,17,7,17,0,11,9,8,14,0,9,0,0,2,9,9,6,0,0
5378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,5,3,4,3,12,0,0,8,7,1,1,10,17,29,10,11,14,23,5,9,21,11,11,6,9,11,12,23,13,12,8,12,16,18,13,3,4,7,5,1,2,3
5382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,8,0,5,4,9,0,0,12,29,23,47,25,0,0,93,46,44,48,56,34,17,32,11,30,30,76,17,18,38,28,44,25,17,21,8,13,42,33,27,11,25,0
5512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,5,0,5,3,0,0,7,3,1,3,5,0,2,3,2,6,5,5,1,3,6,8,5,3,1,2,2,5,5,3,3,4,0
5513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,4,1,1,0,2,5,15,5,3,0,4,5,7,9,18,6,2,9,13,10,14,14,6,6,17,4,8,11,5,3,4,4,2,6,6,10,3,0
5515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,1,2,7,8,0,18,27,29,28,44,39,26,22,20,35,26,31,36,23,8,17,22,15,18,7,15,12,16,9,6,10,0,5,0,5,6,3,2,4,5,0
5554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,2,2,3,4,16,11,16,45,33,51,38,34,17,11,15,18,28,26,30,27,5,26,33,51,37,40,29,11,18,25,29,18,7,5,13,10,8,10,19,3,5,0
5558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,3,2,5,2,6,9,6,1,5,14,14,13,19,0,4,36,8,17,20,33,0,53,15,18,21,25,18,1,0,21,9,12,2,10,12,7,0,2,3,0,10,6,0
5562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,6,0,0,28,15,14,14,7,0,5,33,14,4,28,51,19,16,30,34,36,25,31,42,16,15,19,30,47,26,14,9,2,16,65,19,25,55,0
5566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,19,60,21,31,25,0,0,44,32,14,29,30,34,29,20,25,31,70,33,48,24,73,54,61,57,30,40,20,19,49,13,16,22,20,0
5570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,3,15,15,10,7,27,20,21,32,30,3,24,6,26,5,19,12,4,12,12,22,6,1,1,1,3,4,12,2,8,2,22,4,10,0,8,4,1,0
5711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,1,0,1,2,1,1,1,1,2,31,6,56,17,-6,0,0,-73,-43,1,24,9,11,3,7,8,28,5,9,8,0,0,1,3,53,0,0,0
5754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,17,2,11,34,13,22,41,15,28,4,12,16,25,19,21,12,19,8,9,16,13,9,6,20,14,25,16,9,8,7,1,4,2,6,13,9,4,0
5758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,1,12,4,2,1,12,17,22,10,12,0,4,8,9,6,14,5,1,4,3,24,16,22,12,7,5,9,6,11,7,3,4,2,1,6,3,1,2,0
5762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,7,6,0,0,2,6,5,14,7,8,2,8,5,5,28,17,21,4,4,0,14,10,10,23,10,1,8,8,2,6,8,0
5766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,8,5,12,4,0,19,0,16,31,12,13,7,12,16,18,14,25,27,30,4,19,11,19,16,31,25,17,21,29,24,15,0,4,0,0,35,13,16,14,12,0
5770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,4,1,5,18,1,19,20,18,19,15,8,8,5,12,11,11,3,11,8,7,5,36,24,11,8,14,1,9,14,10,15,0,14,0,4,2,6,3,2,6,1
5774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,7,0,0,0,9,13,23,4,15,0,8,15,8,13,22,7,0,38,24,36,46,16,2,0,57,33,17,18,0,28,0,13,14,7,17,9,0,0
5911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,4,5,5,0,0,4,6,4,18,17,26,18,12,15,13,16,14,0,11,4,11,6,18,15,0,3,9,3,0,3,37,0,3,0,4,30,45,11,5,0
5913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,10,3,0,0,17,30,11,29,35,17,0,16,19,10,24,7,16,9,23,19,33,31,18,9,19,20,46,14,20,13,11,10,13,9,6,9,5,5,5
5914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,1,5,0,17,3,6,5,7,1,5,0,7,10,8,0,2,10,4,5,13,5,3,2,10,5,5,21,4,3,0,11,6,3,7,0
5915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,8,7,24,11,9,18,6,5,15,8,14,15,4,4,14,12,36,11,16,12,8,12,17,3,6,6,4,6,19,8,11,13,13,0
5916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,4,0,2,4,0,5,1,11,6,6,3,4,3,3,6,2,2,0,0,5,6,4,9,3,0,6,2,2,4,16,5,1,0
5954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,4,1,0,8,5,5,14,15,2,5,16,14,11,17,19,15,23,17,17,7,11,18,4,8,13,9,15,8,8,4,5,2,3,12,2,13,1,0
5958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,5,8,5,6,17,6,32,11,5,15,16,13,21,24,17,16,14,10,33,27,30,19,21,11,5,19,16,36,21,8,9,1,9,4,12,4,7,1
5962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,1,4,2,1,0,0,6,4,8,4,3,0,7,2,4,19,10,8,12,14,10,15,16,10,21,0,16,20,12,1,45,31,26,12,1,3,24,32,16,25,8
5966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,8,0,0,0,2,0,17,30,23,15,20,5,8,15,26,11,18,8,7,17,31,32,26,24,22,15,21,10,29,5,12,16
5970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,1,3,5,3,3,2,7,2,7,4,8,13,12,13,2,2,3,7,17,11,19,4,1,5,6,8,12,10,1,2,0,12,5,13,5,4,0
